"x"
0.5
0.772319744859363
0.805672550474746
0.828505202556719
0.82284962781202
0.818315599898207
0.814384993269964
0.814789072114205
0.819136130030511
0.815144285915548
0.815634001742684
0.818990662923591
0.820960919062437
0.821129959412043
0.820812712376387
0.819421627334808
0.821056316057829
0.822778142420573
0.825479415824999
0.825191927315003
0.823574294976878
0.82462108919594
0.825097045205544
0.824711130154512
0.823769082345733
0.822891429396624
0.82253041963396
0.822689977243892
0.822731767367673
0.821888676013493
0.821985408070338
0.822008608410013
0.821870475397043
