"x"
0.5
0.772437781304242
0.805670011284136
0.79946178230385
0.822969323673259
0.818237492990156
0.818417061606752
0.821937638138505
0.822287092523829
0.823074464356046
0.819316701229449
0.820944509819455
0.820597088529701
0.823392358459842
0.826590825009851
0.826539537980338
0.826277073760409
0.825485741905028
0.825532450282059
0.827067887833146
0.828521744001787
0.827422858108986
0.827265625563962
0.828020973971758
0.826384388720211
0.826449600332573
0.825967193230381
0.826297455146318
0.825525148573591
0.821961178677004
0.82262341919278
0.821075758715657
0.821900501194762
