"x"
0.5
0.774630343522577
0.807055762805693
0.813531171885657
0.815959885508926
0.815529831623326
0.814705573630622
0.814924566080119
0.814877141380627
0.816490861670481
0.816324171233661
0.816317530248888
0.815149977245993
0.815689001507975
0.815668639509891
0.815032574508674
0.814174520435027
0.81377812097207
0.81395758134398
0.814036397581709
0.814589471266032
0.814640382211233
0.814004736611134
0.81375191040395
0.813141341494272
0.812361616761708
0.810931269012922
0.809152137644818
0.806735535375697
0.802259904501424
0.80125479073558
0.799808278733936
0.797544948836474
